,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
1644,16253715,sản_phẩm dùng tốt . mình ủng_hộ shop dài dài,0,0,0,0,0,0,0,1,0
1645,12731199,"dòng laptop dell hơi nhỏ , ổn . kệ hít mặt bàn cố_định đc lap , hơi bất_tiện vô_tình dịch_chuyển lap",0,0,0,0,0,0,2,0,2
1646,8601553,"chắc chắc , đẹp , hài_lòng về sản_phẩm",0,0,0,0,0,0,0,0,1
1647,16509641,"giao hàng đúng hình_ảnh , hàng đẹp",0,0,1,0,0,0,0,0,1
1648,13497404,"giao hàng nhanh , cầm chắc_chắn tiện_dụng . hơi nặng_tý .",0,0,1,0,0,0,0,0,0
1649,19225307,"giao hàng nhanh , gói kỹ , sản_phẩm chất_lượng",0,0,1,0,0,0,0,0,0
1650,14168734,"gọn , nhẹ nhìn sang_trọng đặc_biệt dễ_dàng đi chuẩn . thích_hợp sinh_viên người lao_động tự_do .",0,0,0,0,0,0,0,0,1
1651,16377259,"chắc_chắn , ai dùng bàn_phím rời mua loại , đặt tay đung_đưa",0,0,0,0,0,0,0,1,0
1652,16070257,"sản_phẩm chắc_chắn , hình_minh họa",0,0,0,0,0,0,0,1,0
1653,13849712,"giá đỡ chắc_chắn , nhỏ gọn gói hàng tốt giao hàng nhanh",0,0,1,0,0,0,2,0,0
1654,13707393,"hàng thật giống ảnh , chắc_chắn , gia_công tốt , đẹp",0,0,1,0,0,0,0,0,1
1655,13771873,"sản_phẩm nhìn đẹp , chắc_chắn . shop giao hàng nhanh",0,0,1,0,0,0,0,0,1
1656,14453457,"sản_phẩm chắc_chắn , mẫu_mã đẹp giống_hình , tuy_nhiên độ kéo hai bên hơi hạn_chế . làm rộng hơn",0,0,0,0,0,0,0,0,1
1657,13414819,"sản_phẩm cứng_cáp , chắc_chắn . nó đỡ mỏi cổ hẳn",0,0,0,0,0,0,0,0,1
1658,11048362,"hàng đẹp , chất_liệu cao_cấp . chắc_chắn , đáng đồng_tiền bát gạo .",1,0,0,0,0,0,0,0,1
1659,16338007,"kệ nhìn ưng lắm , cám_ơn shop_nha",0,0,0,0,0,0,0,1,0
1660,13280792,"giao hẹn , giá đỡ cao_tầm dễ sử_dụng",1,0,1,0,0,0,0,0,0
1661,9236756,chắc_chắn gọn_gàng . chúc shop sản_phẩm tốt đông khách_hàng hơn_nữa .,0,0,0,0,0,0,0,0,1
1662,15307203,giá đỡ nhìn đẹp chắc_chắn .,1,0,0,0,0,0,0,0,1
1663,10476632,"sản_phẩm đẹp , chắc_chắn . dùng giá đỡ thế đỡ nóng máy đỡ mỏi cổ luôn . tư_thế làm hiệu_quả hơn hẳn .",0,0,0,0,0,0,2,0,1
1664,19071525,"chắc_chắn , gọn , nhẹ , đẹp , giao hàng nhanh",0,0,1,0,0,0,0,0,1
1665,9998102,"giá đỡ chắc_chắn , giao hàng nhanh hơn dự_kiến , chất_lượng tốt .",1,0,1,0,0,0,0,0,0
1666,15294586,khá chắc_chắn đẹp vs giá tiền,1,0,0,0,0,0,0,0,1
1667,15033323,"quảng_caó , ngoài hình cứng_cáp ok",0,0,0,0,0,0,0,0,1
1668,12937833,ổn hàng trung_quốc độ cân_bằng ngắn đồ_vật thực_đạt yêu_cầu,0,0,0,0,0,0,0,1,0
1669,12325531,"hàng tốt , đỡ máy nặng . gọn_nhẹ . mua",0,0,0,0,0,0,0,0,1
1670,10431329,"hàng chắc_chắn , khá ok , đóng_gói cẩn_thận , giao đúng hẹn app .",0,0,1,0,0,0,0,0,0
1671,14096919,"giao hàng nhanh , kệ cứng_cáp , chắc_chắn .",0,0,1,0,0,0,0,0,1
1672,6004903,"sản_phẩm nhìn_chung khá sáng_tạo , đặc_biệt . chân_đế dễ gấp gọn mở . mấy miếng đệm silicon giúp làm trầy_xước laptop .",0,0,0,0,0,0,2,0,2
1673,18421581,"nhẹ chắc_chắn , gia_công đẹp , dễ sử_dụng .",0,0,1,0,0,0,0,0,1
1674,10948737,"đồ giống hình_ảnh , chắc_chắn túi đựng . ok",0,0,0,0,0,0,2,0,0
1675,14841565,"giá đỡ đẹp , chắc_chắn , mua , phần cao_su làm dải rộng hơn thích hơn",1,0,0,0,0,0,0,0,1
1676,12084094,tiki giao hàng nhanh . biết sớm mua sớm hơn .,0,0,1,0,0,0,0,0,0
1677,11195369,"giao hàng nhanh , ổn , chắc_chắn , laptop dễ nhìn hơn",0,0,1,0,0,0,0,0,1
1678,12597015,"đúng mâũ , khá chắc_chắn , hài_lòng nha shop",0,0,0,0,0,0,0,0,1
1679,15262397,"hàng về chậm một ngày , hàng giao đúng mâũ , chất_lượng tốt .",0,0,2,0,0,0,0,0,0
1680,6097133,"chất_liệu màu_sắc_đẹp chắc_chắn giá hợp_lý . thể_chỉnh góc_độ , bạn đau_mỏi cổ sử_dụng",1,0,0,0,0,0,0,0,0
1681,16285371,đẹp chắc_chắn . mình sử_dụng mấy hôm thấy ổn,0,0,0,0,0,0,0,0,1
1682,15564883,"sản_phẩm tốt , dễ_dàng chỉnh_độ cao , gấp gọn di_chuyển .",0,0,1,0,0,0,0,0,0
1683,6098344,"sản_phẩm gọn , nhẹ . thiết_kế sắc nét , bền , đẹp , chuẩn laptop",0,0,0,0,0,0,0,0,1
1684,15835347,"sản_phẩm chắc_chắn , hàng đúng ảnh giao , dùng kê lap ko nóng",0,0,1,0,0,0,0,0,0
1685,16225810,sản_phẩm nhìn cứng_cáp lap nhìn thanh_lịch,0,0,0,0,0,0,0,0,1
1686,16439783,"kiểu_dáng đẹp , khá chắc_chắn , giao nhanh , đóng_gói cẩn_thận .",0,0,1,0,0,0,0,0,1
1687,14359283,"nhẹ chắc_chắn , túi đựng kệ . nói_chung hài_lòng lắm ạ",0,0,1,0,0,0,2,0,0
1688,17269620,"chắc_chắn , kê chơi game thoải_mái hơn hẳn , kaka",0,0,0,1,0,0,0,0,0
1689,16462697,"tuyệt_vời , giá đỡ lap tôi thấy đỡ mỏi cổ hơn hẳn",1,0,0,0,0,0,0,0,0
1690,13678669,"đóng_gói đẹp , hàng dùng vẻ ổn , lâu_dài mới biết chất_lượng",0,0,1,0,0,0,0,0,1
1691,13507747,"hai siêu_đẹp ngàm cắm nâng độ cao hơi lục_khục tí , ổn .",0,0,0,0,0,0,0,0,1
1692,14983153,"sản_phẩm tốt , giao hàng nhanh , mỡi đặt tối sáng nay tới",0,0,1,0,0,0,0,0,0
1693,15102699,"xứng_đáng đồng_tiền bỏ . tặng thêm bao đựng , ok",0,0,0,0,0,0,2,0,0
1694,14492333,sản_phẩm siêu_thích luônnn dùng cực_kỳ chắc_chắn bập_bênh,0,0,0,0,0,0,0,1,0
1695,17688056,"nhỏ gọn , linh_hoạt , giá hợp_lý",1,0,0,0,0,0,0,0,1
1696,15893778,"sản_phẩm đẹp , nhẹ khá chắc_chắn . quá tốt",0,0,0,0,0,0,0,0,1
1697,6097380,"tốt máy_tính , làm mát_máy , độ dốc tự_chỉnh , thoải_mái làm , quan_trọng máy nóng .",0,0,0,1,0,0,0,0,0
1698,16594650,"ok . chất nhôm nhìn đẹp , chắc_chắn , dùng",0,0,0,0,0,0,0,0,1
1699,13648207,đẹp chắc_chắn sờ_sướng tay nó hơi khập_khiễng xíu ạ,0,0,0,0,0,0,0,0,1
1700,13597251,build cực_kỳ chắc_chắn . trượt . chất_liệu kim_loại cứng_cáp,0,0,0,0,0,0,0,0,1
1701,6098870,màu trắng hợp_kim đẹp giá đỡ dùng tiện hài_lòng,1,0,0,0,0,0,0,0,1
1702,14885641,"sp đúng hình , chất_lượng ổn , còn phiếu bảo_hành",0,0,0,0,0,0,0,1,0
1703,17271823,"sản_phẩm tốt , phù_hợp tầm giá",0,0,0,0,0,0,0,1,0
1704,14925695,"shop đóng_gói cẩn_thận , hàng đẹp , bao chắc luôn , cảm_ơn shop",0,0,1,0,0,0,0,0,1
1705,16017701,"chắc_chắn , hơi bập_bênh buộc chun dùng ok",0,0,0,0,0,0,2,0,0
1706,14857324,"sản_phẩm chắc_chắn kèm thẻ bảo_hành , giao hàng nhanh_chóng .",0,0,1,0,0,0,0,0,0
1707,12840721,"sản_phẩm chắc_chắn , giống mâũ . giao hàng nhanh hơn thời_gian dự_kiến",0,0,1,0,0,0,0,0,1
1708,16642449,hàng dùng . trơn trượt,0,0,0,1,0,0,0,0,2
1709,16530096,"sản_phẩm đẹp , chắn chắn sử_dụng khá im .",0,0,0,0,0,0,0,0,1
1710,15420047,"hàng đẹp , đóng_gói cẩn_thận , đáng mua trong tầm giá",1,0,1,0,0,0,0,0,1
1711,14701132,"sản_phẩm xài tốt , chắc_chắn dễ vệ_sinh . cám_ơn shop",0,0,0,0,0,0,0,1,0
1712,16660765,"sản_phẩm tốt , bền , y_hình minh_họa .",0,0,0,0,0,0,0,1,0
1713,15405418,"sản_phẩm đẹp , cứng_cáp , xứng_đáng_giá tiền",1,0,0,0,0,0,0,0,1
1714,13104923,giá hơi cao . hoàn_thiệt tốt . bàn_phím rời đỡ mỏi tay,1,0,0,0,0,0,0,0,2
1715,15339955,"chất_lượng hoàn_thiệt tốt , chắc_chắn đẹp ,",0,0,0,0,0,0,0,0,1
1716,16428927,"xịn quá xịn , loại ổn lắm mua",0,0,0,0,0,0,0,1,0
1717,7422627,"dùng ổn_định , chắc_chắn , nhỏ gọn bao đựng tiện mang , góc chỉnh_tiện lợi",0,0,0,0,0,0,2,0,1
1718,16090786,"đúng hàng mô_tả , cứng_cáp chắc_chắn .",0,0,0,0,0,0,0,0,1
1719,15517713,"cực_kì hài_lòng . giá đỡ chắc_chắn , gọn_gàng",1,0,0,0,0,0,0,0,1
1720,13010520,"sài cực ổn , hơi bấp_bênh lap hết .",0,0,0,0,0,0,0,1,0
1721,15912549,tuy hoàn_thiện mượt ổn,0,0,0,1,0,0,0,0,0
1722,13646998,"giá đẹp chắc_chắn , nấc thấp nhất_hơi cao",1,0,0,0,0,0,0,0,1
1723,13817200,"dong goi can than , chat lieu cung_cap . giao hang dung_gio da_hen . cac ba",0,0,0,0,0,0,0,0,0
1724,14628662,"sản_phẩm chất_lượng , giao hàng nhanh , cực hài_lòng .",0,0,1,0,0,0,0,0,0
1725,13449278,đẹp nhẹ chất_lượng tuyệt_vời giao hàng nhanh dong_gói kỹ,1,0,1,0,0,0,0,0,1
1726,15953731,"chất_lượng sp tốt , giao hàng nhanh .",0,0,1,0,0,0,0,0,0
1727,15857990,"sản_phẩm chắc_chắn , phù_hợp giá tiền",1,0,0,0,0,0,0,0,0
1728,13819465,"chất_lượng ok , khá cứng_cáp , khá tốt giá tiền",1,0,0,0,0,0,0,0,1
1729,14881736,"cứng_cáp , gấp gọn , chân_đệm ko trượt",0,0,1,0,0,0,0,0,1
1730,13405031,chắc_chắn hoàn_thiện tốt nhỏ gọn tiện_lợi mang,0,0,0,0,0,0,0,0,1
1731,14812605,nhìn khá chắc_chắn . hợp kim_nhôm nhìn đẹp .,0,0,0,0,0,0,0,0,1
1732,15668224,"giá đỡ chắc_chắn , giá phù_hợp",1,0,0,0,0,0,0,0,0
1733,12852034,"cứng_cáp , chắc_chắn , gọn_nhẹ , khớp di_chuyển mượt",0,0,0,1,0,0,0,0,1
1734,15071675,sản_phẩm chất_lượng phù_hợp giá tiền,1,0,0,0,0,0,0,1,0
1735,6757718,"chắc_chắn , gọn_nhẹ , bao đựng , phù_hợp người hay mang lap đi làm mình",0,0,1,0,0,0,2,0,1
1736,14467177,sản_phẩm đẹp . chắc_chắn . đóng_gói kĩ,0,0,1,0,0,0,0,0,1
1737,11181750,"gọn_nhẹ , ghi gõ mạnh hơi rung_lắc , chất_lượng tốt đáng mua",0,0,0,0,0,2,0,0,1
1738,10702453,"túi gọn , khá chăc_chắn , chống trượt nói_chung máy chung ổn",0,0,2,0,0,0,0,0,0
1739,11892262,"xịn , chắc_chắn , dễ mang đi , tóm_đáng mua mọi người nha",0,0,1,0,0,0,0,0,0
1740,11542669,"sản_phẩm nhỏ gọn , dễ sử_dụng , chắc_chắn , tính thẩm_mỹ cao",0,0,0,0,0,0,0,0,1
1741,13656740,"đặt tiện_lợi , chắc_chắn",0,0,0,0,0,0,0,1,0
1742,11335685,chắc_chắn nha mặc_dù mình kê chênh_tấm lót chuột tốt,0,0,0,0,0,0,0,1,0
1743,12519562,"tốt , chắc_chắn , chỉnh_độ cao ko_tiện lắm",0,0,0,0,0,0,0,1,0
1744,11318648,ok hơi thấp tầm_mắt mình kê thêm,0,0,0,0,0,0,0,1,0
1745,12679554,"đẹp , chắc_chắn , giấy bảo_hành xịn xò",0,0,0,0,0,0,0,0,1
1746,12455716,"đệm cao_su quá nhỏ , tiếp_giáp đế máy",0,0,0,0,0,0,2,0,0
1747,10795626,"hợp kim cứng_cáp , gọn_nhẹ dễ mang laptop ngoài .",0,0,0,0,0,0,2,0,1
1748,12530661,rât chắc_chắn bao đựng đi kèm_tiện,0,0,0,0,0,0,2,0,0
1749,12855293,"sản_phẩm chất_lượng tốt , hài_lòng",0,0,0,0,0,0,0,1,0
1750,6097776,"sản_phẩm tốt , đúng mô_tả , khá chắc_chắn , đặt laptop loại nặng vô_tư",0,0,0,0,0,0,0,0,1
1751,13501357,"giá đỡ_tiện , mới xài thấy oki",1,0,0,0,0,0,0,0,0
1752,12134798,. mấy chân nối hơi lỏng_lẻo,0,0,0,0,0,0,2,0,2
1753,12374927,"hàng chính hãng , chắc_chắn , ưng vô",0,0,0,0,1,0,0,0,0
1754,12622546,shop gói hàng kĩ . hàng xài chắc_chắn,0,0,1,0,0,0,0,0,0
1755,12170273,sản_phẩm nhỏ gọn chắc_chắn .,0,0,0,0,0,0,0,0,1
1756,6928739,"đế đẹp gọn_nhẹ , xếp gọn_gàng . chỉnh cao_thấp . ngon .",0,0,1,0,0,0,2,0,1
1757,6758192,"đế đẹp gọn_nhẹ , xếp gọn_gàng . chỉnh cao_thấp . ngon .",0,0,1,0,0,0,2,0,1
1758,11533110,"sản_phẩm chất_lượng , đúng mô_tả",0,0,0,0,0,0,0,1,0
1759,11617184,"chắc_chắn , phù_hợp giá tiền",0,0,0,0,0,0,0,1,0
1760,10794668,sản_phẩm đẹp . chắc_chắn . ưng_ý .,0,0,0,0,0,0,0,0,1
1761,10170645,"tiện_dụng . chắc_chắn , túi đựng",0,0,0,0,0,0,2,0,1
1762,6098946,"hợp_kim cảm_giác chắc_chắn , gọn_nhẹ dễ dùng màu_sắc sang",0,0,0,0,0,0,0,0,1
1763,11005702,"chắc_chắn , cảm_giác sang_trọng",0,0,0,0,0,0,0,0,1
1764,10792150,"sản_phẩm đẹp , tiện_dụng sang_trọng .",0,0,0,0,0,0,0,0,1
1765,11394725,mẫu_mã đẹp giao hàng tiki khá nhanh,0,0,1,0,0,0,0,0,1
1766,6098820,"cứng_cáp , chỉnh góc_độ , túi vải tiện_lợi",0,0,0,0,0,0,2,0,1
1767,6758243,"chắc_chắn , chân chống vững , thể xếp gọn mang .",0,0,0,0,0,0,2,0,2
1768,8244157,"tiện_lợi dễ sử_dụng , giao_hành nhanh",0,0,1,0,0,0,0,0,0
1769,9485384,sản_phẩm chắc_chắn tốt cảm_ơn shop,0,0,0,0,0,0,0,1,0
1770,6921787,"chắc_chắn , góc sử_dụng , nhôm sáng màu",0,0,0,0,0,0,0,0,1
1771,8233532,"nhẹ_nhàng , chắc_chắn , khá tiện_lợi .",0,1,0,0,0,0,0,0,0
1772,7423175,"chất_lượng , gọn_nhẹ , ổn_định , chắc_chắn",0,0,0,0,0,0,0,0,1
1773,6928346,xịn xò dễ sử_dụng gọn_nhẹ,0,0,0,0,0,0,0,0,1
1774,17111695,"biết xui hay vận_chuyển kém sản_phẩm ko chắc_chắn , ốc_tán đính ko chặt , cầm nó lọc xọc khó_chịu cực_kì . mua thử vài sản_phẩm khác nhau , kém chắc_chắn nhất .",0,2,2,0,0,2,0,0,0
1775,14618126,giá hơi cao nhà bán khác,1,0,0,0,0,0,0,0,0
1776,10333809,"đóng_gói tôt , chất_liệu đúng mô_tả , logo , sản_phẩm sử_dụng kéo kéo chốt nối lỏng chắc_chắn , thanh_đỡ lắc cố dịnh . nói_chung xài tạm",0,0,1,0,0,2,0,0,0
1777,12215385,"sản_phẩm khá chắc_chắn . thay_đổi độ nghiêng thao_tác_hơi bất_tiện , hoặc di_chuyển bỏ máy_tính hẳn cầm . thiết_kế thông_minh hơn ngàm cố_định di_chuyển ổn .",0,0,0,0,0,0,0,0,1
1778,16059788,"giá đỡ nguyên_oki di_chuyển khá bất_tiện bỏ hẳn máy hoặc tay giữ giá , tay giữ máy khấc chỉnh_độ cao lỏng_leỏ , nhấc lệch",0,0,0,0,0,2,2,0,0
1779,17167673,"giá hợp_lí , chăng , chất_lượng tốt . giao hàng nhanh , đóng_gói cẩn_thận , sản_phẩm còn nguyên_vẹn . shipper ok . tiếp_tục ủng_hộ shop .",1,0,1,0,0,0,0,0,0
1780,12955398,"đẹp , chắc_chắn , túi đựng_hình , giá hợp_lí , giao hàng hơi lâu , bọc hàng khá kĩ , một_vài chi_tiết cân_đối hoàn_thiện lắm",1,0,2,0,0,0,0,0,1
1781,17871109,"ổn , tốt , bạn muốn chỉnh_nấc hãy bỏ máy xuống chỉnh",0,0,0,0,0,0,0,1,0
1782,10489838,hàng thật hơi bé tưởng_tượng mình gọn_nhẹ dùng máy_tính mình ok xin cảm_ơn shop .,0,0,0,0,0,0,0,0,1
1783,18696308,"sản_phẩm dùng tốt quảng_caó , hàng em nhận cong chân_trụ bên trái một xíu",0,0,0,0,0,0,0,0,2
1784,14692223,"đóng_gói cẩn_thận , ship nhanh , túi đựng chắc_chắn , chất_lượng oke_giá , dùng",1,0,1,0,0,0,0,0,0
1785,10576392,đinh tán_lỏng_lẻo mình cuốn băng,0,0,0,0,0,0,0,1,0
1786,13064714,"sản_phẩm thiết_mức năng thấp hơn tốt , xài mức thấp nhất thấy nó cao , mong nhà_sản_xuất cải_thiện điểm .",0,0,0,0,0,0,0,0,0
1787,16523680,"khá chắc_chắn , đỡ cố_định laptop gaming nặng , thanh_đỡ thi_thoảng_thể trượt tác_động",0,0,0,0,0,0,0,0,0
1788,16203906,giá đỡ mất một chân_đỡ . nhờ shop check nhé,0,0,0,0,0,0,2,0,0
1789,8791990,"chất_lượng tốt , tuy_nhiên đặt giá ở mức thấp nhất cảm_giác hơi cao thoải_mái gõ bàn_phím . phù_hợp hơn dùng chuột bàn_phím rời .",1,0,0,0,0,0,0,0,0
1790,12342476,"gọn , chất_liệu đẹp , cứng_cáp . giao nhanh , phù_hợp di_chuyển",0,0,1,0,0,0,0,0,1
1791,18844176,vặn hơi mạnh_tay xong gãy luôn . chốt hơi yếu .,0,0,0,0,0,0,0,0,2
1792,18808042,"quá tệ , hai bên giá đỡ nhau",0,0,0,0,0,0,0,0,0
1793,13887975,kèm bọc luôn chu_đáo lắm,0,1,1,0,0,0,0,0,0
1794,13630169,hàng đẹp . shop vui_lòng xuất_hóa đơn thông_tin yêu_cầu trong đơn đặt_hàng giúp nhá,0,0,0,0,0,0,0,0,1
1795,12093312,"hàng giống mâũ , hy_vọng dùng lâu_dài",0,0,0,0,0,0,0,0,0
1796,11473660,"hơi lỏng leỏ , giao hàng đúng ngày trong mùa dịch",0,0,2,0,0,0,0,0,0
1797,14559759,khá ổn . tuy_nhiên khuy_móc dễ tuột đôi di_chuyển cài,0,0,0,0,0,0,2,0,0
1798,12217224,"chắc_chắn lắm , dùng băng keo quấn ở mấu_chốt dịch_chuyển .",0,0,0,0,0,0,2,0,0
1799,15959183,"dùng tương_đối ổn , thiết_kế chắc_chắn hơn tốt",0,0,0,0,0,0,0,1,0
1800,16429158,chốt chống đế nhìn trông sắp gãy,0,0,0,0,0,0,2,0,2
1801,14639218,dùng ổn hoàn_thiện tốt lắm còn lọc xọc,0,0,0,0,0,0,0,1,0
1802,15316230,khá ổn_khớp nối còn hơi lỏng_lẻo,0,0,0,0,0,0,2,0,0
1803,6098572,giá đỡ chắc_chắn thiết_kế đẹp tiện_lợi dễ sử_dụng góc chỉnh_mói chung đáng tiền,1,0,0,0,0,0,2,0,1
1804,12270249,"sản_phẩm tốt , dày_dặn . đúng miêu_tả trong ảnh chụp .",0,0,1,0,0,0,0,0,0
1805,6311682,"trông khá đẹp , cảm_nhận ban_đầu khá ổn đẹp chắc_chăn , mình dùng thấy vấn_đề",0,0,0,0,0,0,0,0,1
1806,12513456,giá đỡ phù_hợp sử_dụng bàn_phím ngoài .,1,0,0,0,0,0,0,0,0
1807,13995851,"chân gia_đỡ vênh , khít",0,0,0,0,0,0,0,0,2
1808,9579915,"nhận hàng , nó khá lỏng_leỏ , chắc_chắn",0,0,2,0,0,0,0,0,0
1809,12276683,thêm nấc hạ thấp hay hơn,0,0,0,0,0,0,0,1,0
1810,11806778,"hơi gập gềnh_xíu , còn ổn",0,0,0,0,0,0,0,0,2
1811,6098638,"thiết_kế tiện_dụng góc_chỉnh , sản_phẩm cứng_cáp",0,0,0,0,0,0,0,0,1
1812,6313158,"giao hàng đúng hẹn , sản_phẩm tốt , đúng mô_tả , chắc_chắn",0,0,1,0,0,0,0,0,0
1813,8369193,"sản_phẩm chắc_chắn , mới dùng thấy hài_lòng",0,0,0,0,0,0,0,1,0
1814,6098711,hài_lòng . dùng đỡ đau cổ_tay hẳn . đẹp tiện,0,0,0,0,0,0,0,0,1
1815,19393036,tốt tôi mua xài thấy ổn giá tốt .,1,0,0,0,0,0,0,1,0
1816,19218387,"chuột dùng tốt , ứng_dụng chỉnh_rgb đa chức_năng",0,0,0,1,0,0,0,1,0
1817,19293783,"chuột di_chuyển mượt , xài_thích cực_kì",0,0,0,1,0,0,0,0,0
1818,18690138,"chuyển chuột văn_phòng sang thấy thú_vị , nhạy hơn",0,0,0,0,0,0,0,1,0
1819,19309816,chuột tốt . giá hơi mắc chuột khác thương_hiệu đảm_bảo .,1,0,0,0,0,0,0,0,0
1820,18897250,"chuột ổn , tốt hơn chuột văn_phòng dùng gaming tốt bằng mấy con mắc hơn .",1,0,0,1,0,0,0,0,0
1821,18919582,"chuột tốt , dùng liên_tục mấy năm nay , hỏng mua tiếp",0,0,0,0,0,0,0,1,0
1822,18545803,"chuột mượt , cầm chắc tay , còn đẹp .",0,0,0,1,0,0,0,0,1
1823,17438795,"sản_phẩm khá tốt , hiện vấn_đề .",0,0,0,0,0,0,0,1,0
1824,18989270,loa rè trong loa cũ mình dùng bi . minh_cắm cẩn_thận lắm,0,0,1,0,0,2,2,0,0
1825,10415753,"giao hàng nhanh , . sản_phẩm ổn . cảm_ơn shop",0,0,1,0,0,0,0,0,0
1826,19146745,"đẹp , tốt . chờ sử_dụng thời_gian dài xem sao",0,0,0,0,0,0,0,0,1
1827,19266726,dán thẻ căn_cước công_dân,0,0,0,0,0,0,2,1,0
1828,10844396,"mới nhận hàng , xin cảm_ơn shop , đúng mô_tả san_phẩm , đóng_gói cẩn_thận , nguyên seal lần sữa ưu_tiên đặt_hàng bên shop mình . chất_lượng sản_phẩm dùng thời_gian mớ biết",0,0,1,0,1,0,0,0,0
1829,14110996,"sản_phẩm chuẩn , dùng ứng_dụng test kiểm_tra shop giao hàng nhanh , đóng_gói sản_phẩm cẩn_thận",0,0,1,1,1,0,0,0,0
1830,14969123,"giao nhanh , giá tốt . mua vài lần ở shop , thấy sp ổn . rât hài_lòng tiếp_tục ủng_hộ nhu_cầu .",1,0,1,0,0,0,0,0,0
1831,16974882,"đóng_gói chắc_chắn , sản_phẩm đúng đặt_hàng . tiki giao hàng nhanh .",0,0,1,0,0,0,0,0,0
1832,13994788,"shop đáp_ứng đơn hàng nhanh , tiki chuyển hàng nhanh . sản_phẩm đúng hình giới_thiệu , hàng chính hãng . test thử cảm_thấy hài_lòng chất_lượng thẻ .",0,0,1,0,1,0,0,0,0
1833,14235220,thẻ gắn camera giám_sát thấy đọc ghi tốt . hàng chính hãng sandisk yên_tâm về chất_lượng .,0,0,0,0,1,0,0,0,0
1834,19398878,"hàng chất_lượng , chế_độ giao hàng nhanh . hài_lòng lần mua hàng",0,1,1,0,0,0,0,0,0
1835,18395788,sản_phẩm tốt giá ok giao hàng nhanh,1,0,1,0,0,0,0,0,0
1836,10902263,"giao hàng nhanh , đóng_gói cẩn_thận sản_phẩm đúng đặt . hiện sử_dụng thông_báo thời_gian trải_nghiệm . giá_thành rẻ hơn ở địa khác .",1,0,1,0,0,0,0,0,0
1837,17115194,"sản_phẩm_phẩm tương_thích camera , mới dùng thấy ổn .",0,0,0,0,0,0,0,1,0
1838,18884874,"mới mua gắn camera chống trộm , cam_nhận thẻ nhanh . lâu_dài mới biết",0,0,0,0,0,0,0,1,0
1839,14928036,chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh đóng_gói sản_phẩm tốt,0,0,1,0,0,0,0,0,0
1840,17569869,"dung lượng quảng_caó , lắp sử_dụng đc , cảm_ơn shop . lần tiếp_tục sử_dụng .",0,0,0,0,0,0,0,1,0
1841,16764870,"ok , dùng dc tốt , vấn_đề",0,0,0,0,0,0,0,1,0
1842,11013109,thẻ nhớ xài mấy tháng thấy khá ok mình sử_dụng camera trong phòng bé,0,0,0,0,0,0,0,1,0
1843,18052282,thẻ nhớ tốt dùng ổn_định . lắp camera khá bền mua lần ở shop,0,0,0,0,0,1,0,0,0
1844,19199322,"xài tốt , độ bền biết thế_nào",0,0,0,0,0,0,0,1,0
1845,13966128,"hàng đúng mô_tả , đóng_gói kỹ giao nhanh .",0,0,1,0,0,0,0,0,0
1846,12963420,"giao hàng nhanh , giá hợp túi_tiền , tuy sử_dụng , nhìn_chung thấy sản_phẩm tốt , ủng_hộ shop dài_lâu .",1,0,1,0,0,0,0,0,0
1847,15860866,"nhà bán gửi sản_phẩm nguyên_hộp , nguyên seal sản_phẩm chính hãng , tôi hài_lòng",0,1,0,0,1,0,0,0,0
1848,15827679,"hiện mình xài khá ổn , dung_lượng giới_thiệu , ko lỗi . giao hàng nhanh",0,0,1,0,0,1,0,0,0
1849,17178090,"dung_lượng đúng post , chất_lượng tốt , giao hàng nhanh hẹn .",0,0,1,0,0,1,0,0,0
1850,14366939,lắp thấy ổn hàng thật . shop mở kiểm_tra . mình thích,0,0,0,0,0,0,0,1,0
1851,10302720,sản_phẩm ok ạ đóng_gói cẩm_thận gửi hàng nhanh ạ,0,0,1,0,0,0,0,0,0
1852,13896405,nhận thẻ . check thẻ_ok . thời_gian đọc hơi lâu phù_hợp giá tiền,0,0,2,0,0,0,0,0,0
1853,15504387,"thời_gian giao hàng nhanh , shop đóng_gói tốt , hỗ_trợ người mua nhiệt_tình",0,1,1,0,0,0,0,0,0
1854,14977315,"giao hàng nhanh , sản_phẩm tốt , sử_dụng ổn_định gặp vấn_đề .",0,0,1,0,0,0,0,0,0
1855,17502981,sản_phẩm sử_dụng tốt . mua thêm,0,0,0,0,0,0,0,1,0
1856,16903817,"thẻ chính hãng , lắp nhận . ok lắm .",0,0,0,0,1,0,0,0,0
1857,8647282,thẻ nhớ sử_dụng tốt . hàng giao nhanh,0,0,1,0,0,0,2,0,0
1858,15233456,"sản_phẩm chất_lượng , tốc_độ đọc viết cao",0,0,0,0,0,0,0,1,0
1859,15269996,sản_phẩm tốt quảng_cáo . dán tem cẩn_thận,0,0,0,0,0,0,2,0,0
1860,12652918,"gắn phát khác hẳn thẻ cũ , cài app thẻ mới nhanh vù_vù .",0,0,0,0,0,1,0,0,0
1861,14574017,"hàng chuẩn mô_tả , tiki giao hàng nhanh_chóng .",0,0,1,0,1,0,0,0,0
1862,13852114,"xài tốt , bền hay_biết .",0,0,0,0,0,0,0,1,0
1863,12919714,hàng full box rạch bảo_hành luôn . ok,0,0,0,0,0,0,0,1,0
1864,9792492,"giao nhanh hàng chính hãng , bạn mua nhé",0,0,1,0,1,0,0,0,0
